video_id,channel_id,duration(sec),domain,link,has_persian,has_dari,has_iranian,has_pashto
HFa47aXV8h4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HFa47aXV8h4,True,False,True,False
WryLlznL5XU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=WryLlznL5XU,True,False,True,False
9wz9m-c1Czs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9wz9m-c1Czs,True,False,True,False
NDM0f-71aYY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=NDM0f-71aYY,True,False,True,False
6Udk7i0bobY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6Udk7i0bobY,True,False,True,False
ObPAcFItJik,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ObPAcFItJik,True,False,True,False
OSRRrRWUBhI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=OSRRrRWUBhI,True,False,True,False
xrWUUK3afDo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xrWUUK3afDo,True,False,True,False
wZjI8kN_3QE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=wZjI8kN_3QE,True,False,True,False
yPVpB3R9cJc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=yPVpB3R9cJc,True,False,True,False
FPVe3gcaqYo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=FPVe3gcaqYo,True,False,True,False
oSuTrE_hQPM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=oSuTrE_hQPM,True,False,True,False
SPBzI4kivms,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=SPBzI4kivms,True,False,True,False
CgQgRePE0Qc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=CgQgRePE0Qc,True,False,True,False
DiL773Q9a4Y,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=DiL773Q9a4Y,True,False,True,False
U8Lvu2rsSlw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=U8Lvu2rsSlw,True,False,True,False
9o36Ce40-9U,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9o36Ce40-9U,True,False,True,False
0ysCBB9-sOY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0ysCBB9-sOY,True,False,True,False
H_rETuXq9OM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=H_rETuXq9OM,True,False,True,False
ydXb54P901c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ydXb54P901c,True,False,True,False
prA8l286r_0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=prA8l286r_0,True,False,True,False
NTrqRsFBXmY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=NTrqRsFBXmY,True,False,True,False
JSQbczkYPVk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=JSQbczkYPVk,True,False,True,False
Kg16EDMTbGw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Kg16EDMTbGw,True,False,True,False
TQoThIv_qBo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TQoThIv_qBo,True,False,True,False
5TqKlPfAA70,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=5TqKlPfAA70,True,False,True,False
yKsNNKRaVV8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=yKsNNKRaVV8,True,False,True,False
Seo5fuWo-3c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Seo5fuWo-3c,True,False,True,False
Q-LpF0tyYQo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Q-LpF0tyYQo,True,False,True,False
NYTSkvSGwDE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=NYTSkvSGwDE,True,False,True,False
XoTHvjuRXjM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=XoTHvjuRXjM,True,False,True,False
PXkec46sr94,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=PXkec46sr94,True,False,True,False
IgeUZ4oMo4E,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=IgeUZ4oMo4E,True,False,True,False
uxv91J89_TU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=uxv91J89_TU,True,False,True,False
D6E_ciuJX_o,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=D6E_ciuJX_o,True,False,True,False
BDJpqdjQdIk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=BDJpqdjQdIk,True,False,True,False
7PghMApio7A,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7PghMApio7A,True,False,True,False
2pHHhfbNQDQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=2pHHhfbNQDQ,True,False,True,False
bJt_8fHXdQE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=bJt_8fHXdQE,True,False,True,False
XI1vYKRbT-I,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=XI1vYKRbT-I,True,False,True,False
hbR_efLbkIY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=hbR_efLbkIY,True,False,True,False
Tyq-hUzYbWY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Tyq-hUzYbWY,True,False,True,False
wsM7e9gpTeM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=wsM7e9gpTeM,True,False,True,False
dQRi05c0A0I,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=dQRi05c0A0I,True,False,True,False
d2HtB3lz5cM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=d2HtB3lz5cM,True,False,True,False
3glpknoCRWc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=3glpknoCRWc,True,False,True,False
Ekbwr9cTA5c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Ekbwr9cTA5c,True,False,True,False
NKG9mKaTr5M,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=NKG9mKaTr5M,True,False,True,False
eBZFJOjbCbM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=eBZFJOjbCbM,True,False,True,False
S93zqJQ5iGs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=S93zqJQ5iGs,True,False,True,False
0Unq2TGWhKQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0Unq2TGWhKQ,True,False,True,False
dO3yU84T2Kg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=dO3yU84T2Kg,True,False,True,False
gRgD3uVhtiE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=gRgD3uVhtiE,True,False,True,False
MFXWVW9IGGA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=MFXWVW9IGGA,True,False,True,False
n3jOkAYTtK8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=n3jOkAYTtK8,True,False,True,False
0NYC0QMIZ1I,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0NYC0QMIZ1I,True,False,True,False
W2OtGJHx8IE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=W2OtGJHx8IE,True,False,True,False
Dv-ys9t8Fyc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Dv-ys9t8Fyc,True,False,True,False
k6uqJZrR7Ag,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=k6uqJZrR7Ag,True,False,True,False
NoTFIbsYrEQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=NoTFIbsYrEQ,True,False,True,False
HRWn9ZskLGU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HRWn9ZskLGU,True,False,True,False
JD8z3cWMgow,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=JD8z3cWMgow,True,False,True,False
FtnGeyKMgW8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=FtnGeyKMgW8,True,False,True,False
CCFyD7qwB9E,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=CCFyD7qwB9E,True,False,True,False
bB4rHoCVeBc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=bB4rHoCVeBc,True,False,True,False
y34YY7hE4as,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=y34YY7hE4as,True,False,True,False
eLbAFuiKhg0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=eLbAFuiKhg0,True,False,True,False
QT_n_JXk5yA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=QT_n_JXk5yA,True,False,True,False
QO_UEPn0wkM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=QO_UEPn0wkM,True,False,True,False
0zr9PkRkF1U,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0zr9PkRkF1U,True,False,True,False
C5jdL4cmGs8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=C5jdL4cmGs8,True,False,True,False
3FPvXXOsvus,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=3FPvXXOsvus,True,False,True,False
Qpmut51TY4s,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Qpmut51TY4s,True,False,True,False
qwUfK-4Gjqk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=qwUfK-4Gjqk,True,False,True,False
HUWhkyiqgvU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HUWhkyiqgvU,True,False,True,False
xoRK2TavnLU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xoRK2TavnLU,True,False,True,False
LSNMLXvw1k8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=LSNMLXvw1k8,True,False,True,False
Yrd5NDmINBo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Yrd5NDmINBo,True,False,True,False
H7ER57I2xTE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=H7ER57I2xTE,True,False,True,False
l7Vxq-BpR7Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=l7Vxq-BpR7Q,True,False,True,False
tALNAKEEidM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=tALNAKEEidM,True,False,True,False
dLbfbySRsHU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=dLbfbySRsHU,True,False,True,False
YEgwLlPnTWc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=YEgwLlPnTWc,True,False,True,False
PutYxCRRo10,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=PutYxCRRo10,True,False,True,False
h9OfTszDNdc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=h9OfTszDNdc,True,False,True,False
Yz5Xeeusfic,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Yz5Xeeusfic,True,False,True,False
DuOvw-hFRKw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=DuOvw-hFRKw,True,False,True,False
8NEvADYspkw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=8NEvADYspkw,True,False,True,False
1usIo81AqM4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=1usIo81AqM4,True,False,True,False
HaN935lAGC0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HaN935lAGC0,True,False,True,False
7ru5wTxn-3o,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7ru5wTxn-3o,True,False,True,False
Z5pZat9qpBg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Z5pZat9qpBg,True,False,True,False
bThh8bQ805Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=bThh8bQ805Q,True,False,True,False
j2PvqViY5Nc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=j2PvqViY5Nc,True,False,True,False
bzFqmdZCCPQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=bzFqmdZCCPQ,True,False,True,False
ChJZ_cKlJ9c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ChJZ_cKlJ9c,True,False,True,False
OyseAs_mBM4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=OyseAs_mBM4,True,False,True,False
dx8lB-14GkQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=dx8lB-14GkQ,True,False,True,False
kks2P32XvOc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=kks2P32XvOc,True,False,True,False
o34iwqpoDb8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=o34iwqpoDb8,True,False,True,False
fzadQlhcJp4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=fzadQlhcJp4,True,False,True,False
X85E3D7ehpk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=X85E3D7ehpk,True,False,True,False
Rl7sTVaC4lo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Rl7sTVaC4lo,True,False,True,False
6QtKkN4Bs38,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6QtKkN4Bs38,True,False,True,False
TY3Mhkvybsg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TY3Mhkvybsg,True,False,True,False
2N1w9LtKecQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=2N1w9LtKecQ,True,False,True,False
fb2D-vBy5rs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=fb2D-vBy5rs,True,False,True,False
GdrE4pYyPWY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=GdrE4pYyPWY,True,False,True,False
nO7dvUe7kr4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=nO7dvUe7kr4,True,False,True,False
vx1wEQShCyI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=vx1wEQShCyI,True,False,True,False
fzadQlhcJp4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=fzadQlhcJp4,True,False,True,False
X85E3D7ehpk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=X85E3D7ehpk,True,False,True,False
Rl7sTVaC4lo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Rl7sTVaC4lo,True,False,True,False
6QtKkN4Bs38,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6QtKkN4Bs38,True,False,True,False
TY3Mhkvybsg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TY3Mhkvybsg,True,False,True,False
2N1w9LtKecQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=2N1w9LtKecQ,True,False,True,False
fb2D-vBy5rs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=fb2D-vBy5rs,True,False,True,False
GdrE4pYyPWY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=GdrE4pYyPWY,True,False,True,False
nO7dvUe7kr4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=nO7dvUe7kr4,True,False,True,False
vx1wEQShCyI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=vx1wEQShCyI,True,False,True,False
ePwRjN049uM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ePwRjN049uM,True,False,True,False
hePRKTKAEDQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=hePRKTKAEDQ,True,False,True,False
f77XG7DKnsE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=f77XG7DKnsE,True,False,True,False
uQnMmtN-JGQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=uQnMmtN-JGQ,True,False,True,False
Vq06-BE-UUE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Vq06-BE-UUE,True,False,True,False
WDQ3ZEl715I,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=WDQ3ZEl715I,True,False,True,False
o6L35_2-418,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=o6L35_2-418,True,False,True,False
kQ_Tm3t0mOE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=kQ_Tm3t0mOE,True,False,True,False
CGfHwm0JRi4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=CGfHwm0JRi4,True,False,True,False
6jwB78CvMpg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6jwB78CvMpg,True,False,True,False
Dg8iQkNUiE4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Dg8iQkNUiE4,True,False,True,False
HS1iiiGhWJA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HS1iiiGhWJA,True,False,True,False
ePwRjN049uM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ePwRjN049uM,True,False,True,False
hePRKTKAEDQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=hePRKTKAEDQ,True,False,True,False
f77XG7DKnsE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=f77XG7DKnsE,True,False,True,False
uQnMmtN-JGQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=uQnMmtN-JGQ,True,False,True,False
Vq06-BE-UUE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Vq06-BE-UUE,True,False,True,False
L2n77k8-nQI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=L2n77k8-nQI,True,False,True,False
1eQt4K3xKAQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=1eQt4K3xKAQ,True,False,True,False
qk2WIwwnzUU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=qk2WIwwnzUU,True,False,True,False
FqaDIiQxdaE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=FqaDIiQxdaE,True,False,True,False
7K2aWRYAdW4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7K2aWRYAdW4,True,False,True,False
xHJQ3QifZcw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xHJQ3QifZcw,True,False,True,False
7B_JqnFGaXo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7B_JqnFGaXo,True,False,True,False
Ic6eYd21xnI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Ic6eYd21xnI,True,False,True,False
gni0LGNctgk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=gni0LGNctgk,True,False,True,False
9j4GcYAjm40,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9j4GcYAjm40,True,False,True,False
L2n77k8-nQI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=L2n77k8-nQI,True,False,True,False
1eQt4K3xKAQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=1eQt4K3xKAQ,True,False,True,False
qk2WIwwnzUU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=qk2WIwwnzUU,True,False,True,False
FqaDIiQxdaE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=FqaDIiQxdaE,True,False,True,False
7K2aWRYAdW4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7K2aWRYAdW4,True,False,True,False
xHJQ3QifZcw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xHJQ3QifZcw,True,False,True,False
7B_JqnFGaXo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7B_JqnFGaXo,True,False,True,False
Ic6eYd21xnI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Ic6eYd21xnI,True,False,True,False
sklwQW9q2bg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=sklwQW9q2bg,True,False,True,False
sfdy6mQoUJE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=sfdy6mQoUJE,True,False,True,False
ZORBKWk29B8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ZORBKWk29B8,True,False,True,False
gg029EzJQ88,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=gg029EzJQ88,True,False,True,False
kzUiBvwg8Fk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=kzUiBvwg8Fk,True,False,True,False
TXgHDmu-_6E,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TXgHDmu-_6E,True,False,True,False
P_sFJSj2e-c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=P_sFJSj2e-c,True,False,True,False
TTK5UVEo-Wk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TTK5UVEo-Wk,True,False,True,False
he8iY9rVhHg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=he8iY9rVhHg,True,False,True,False
cgK5vlMp_90,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=cgK5vlMp_90,True,False,True,False
ZJ5Ks85JSvk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ZJ5Ks85JSvk,True,False,True,False
hsWPOj00pOo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=hsWPOj00pOo,True,False,True,False
Bh-8ArWrgPo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Bh-8ArWrgPo,True,False,True,False
nKOLVbErgk0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=nKOLVbErgk0,True,False,True,False
46AdE4Ks79U,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=46AdE4Ks79U,True,False,True,False
q5z6OzZXbXw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=q5z6OzZXbXw,True,False,True,False
-Voj_5SsLnM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=-Voj_5SsLnM,True,False,True,False
3URnb9_uS60,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=3URnb9_uS60,True,False,True,False
LK-pV56jDbg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=LK-pV56jDbg,True,False,True,False
K3LQ4VAvkFI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=K3LQ4VAvkFI,True,False,True,False
e1oIdNnnET8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=e1oIdNnnET8,True,False,True,False
IeQA9s8PEZ8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=IeQA9s8PEZ8,True,False,True,False
eM2z72HA_5E,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=eM2z72HA_5E,True,False,True,False
je3OZCkVHuo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=je3OZCkVHuo,True,False,True,False
JnvYQ30QDqw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=JnvYQ30QDqw,True,False,True,False
U8ppMTmKyC0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=U8ppMTmKyC0,True,False,True,False
MGginXJ-oNI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=MGginXJ-oNI,True,False,True,False
V22U4NmzxBs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=V22U4NmzxBs,True,False,True,False
RzJmEd0q9T4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=RzJmEd0q9T4,True,False,True,False
DeuJc2FaKqs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=DeuJc2FaKqs,True,False,True,False
SpecT7sA0NA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=SpecT7sA0NA,True,False,True,False
7CoNlVgMSBc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7CoNlVgMSBc,True,False,True,False
weQm1N53SUI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=weQm1N53SUI,True,False,True,False
evJ6UAdEzic,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=evJ6UAdEzic,True,False,True,False
9bIAthu27ck,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9bIAthu27ck,True,False,True,False
4pZTCG20qyE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4pZTCG20qyE,True,False,True,False
vks65PBZweI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=vks65PBZweI,True,False,True,False
q-ywVReLQvg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=q-ywVReLQvg,True,False,True,False
yQHwCL9Mf8k,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=yQHwCL9Mf8k,True,False,True,False
EsjYsvvv8BQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=EsjYsvvv8BQ,True,False,True,False
